,val,start,end
0,121.87272727272729,2011-11-22 00:00:00,2011-11-23 00:00:00
0,122.66266666666665,2011-11-11 02:00:00,2011-11-18 02:00:00
0,122.66266666666665,2011-11-29 08:00:00,2011-12-14 08:00:00
0,123.66299999999998,2011-11-29 19:00:00,2011-12-07 19:00:00
0,124.45,2011-12-23 11:00:00,2011-12-26 11:00:00
0,125.21625,2011-12-02 13:00:00,2011-12-06 13:00:00
0,120.4025,2012-02-02 13:00:00,2012-02-27 13:00:00
0,121.55166666666666,2012-01-22 20:00:00,2012-02-01 20:00:00
0,123.26764705882354,2011-12-29 11:00:00,2012-01-12 11:00:00
0,123.26764705882354,2012-01-30 02:00:00,2012-01-31 02:00:00
0,123.26764705882354,2012-02-07 20:00:00,2012-02-07 20:00:00
0,123.93923076923076,2012-01-16 19:00:00,2012-01-19 19:00:00
0,123.93923076923076,2012-01-25 22:00:00,2012-01-28 22:00:00
0,125.06923076923077,2012-01-02 22:00:00,2012-01-11 22:00:00
0,125.06923076923077,2012-01-18 04:00:00,2012-01-20 04:00:00
0,125.06923076923077,2012-02-13 22:00:00,2012-02-26 22:00:00
0,126.83857142857144,2012-01-04 03:00:00,2012-01-05 03:00:00
0,128.94500000000002,2012-02-20 03:00:00,2012-02-27 03:00:00
0,129.772,2012-02-21 21:00:00,2012-02-22 21:00:00
0,132.31,2012-02-23 21:00:00,2012-02-26 21:00:00
0,124.88428571428571,2012-04-04 12:00:00,2012-04-10 12:00:00
0,125.77333333333333,2012-04-11 16:00:00,2012-04-22 16:00:00
0,126.59437500000001,2012-03-29 15:00:00,2012-04-01 15:00:00
0,126.59437500000001,2012-04-12 14:00:00,2012-04-15 14:00:00
0,126.59437500000001,2012-04-24 22:00:00,2012-04-29 22:00:00
0,128.65142857142857,2012-03-23 08:00:00,2012-03-29 08:00:00
0,129.58692307692309,2012-03-07 21:00:00,2012-03-14 21:00:00
0,129.58692307692309,2012-03-16 07:00:00,2012-03-22 07:00:00
0,130.47526315789474,2012-03-08 02:00:00,2012-03-12 02:00:00
0,130.47526315789474,2012-03-26 13:00:00,2012-03-27 13:00:00
0,100.45,2012-06-21 17:00:00,2012-06-28 17:00:00
0,101.23333333333333,2012-06-26 01:00:00,2012-06-28 01:00:00
0,104.08999999999999,2012-06-04 02:00:00,2012-06-20 02:00:00
0,105.21727272727274,2012-06-12 22:00:00,2012-06-19 22:00:00
0,106.19285714285716,2012-06-19 13:00:00,2012-06-19 13:00:00
0,107.21428571428571,2012-06-05 17:00:00,2012-06-07 17:00:00
0,113.31,2012-05-24 15:00:00,2012-05-29 15:00:00
0,114.17666666666666,2012-05-18 17:00:00,2012-05-22 17:00:00
0,115.26714285714287,2012-05-16 16:00:00,2012-05-17 16:00:00
0,117.2,2012-05-14 10:00:00,2012-05-15 10:00:00
0,118.76599999999999,2012-05-08 12:00:00,2012-05-13 12:00:00
0,119.46375,2012-05-06 20:00:00,2012-05-07 20:00:00
0,119.46375,2012-05-09 19:00:00,2012-05-10 19:00:00
0,127.51666666666667,2012-04-30 11:00:00,2012-05-02 11:00:00
0,128.20000000000002,2012-05-02 07:00:00,2012-05-02 07:00:00
0,106.67,2012-07-03 04:00:00,2012-08-29 04:00:00
0,109.16,2012-07-04 04:00:00,2012-07-05 04:00:00
0,109.16,2012-07-13 16:00:00,2012-08-29 16:00:00
0,110.05214285714285,2012-07-16 19:00:00,2012-07-24 19:00:00
0,110.05214285714285,2012-07-26 01:00:00,2012-07-31 01:00:00
0,110.925,2012-07-17 12:00:00,2012-07-22 12:00:00
0,111.77,2012-07-27 05:00:00,2012-07-31 05:00:00
0,114.18142857142857,2012-08-06 20:00:00,2012-08-29 20:00:00
0,115.13777777777779,2012-08-07 21:00:00,2012-08-09 21:00:00
0,115.13777777777779,2012-08-13 19:00:00,2012-08-29 19:00:00
0,116.465,2012-08-15 16:00:00,2012-08-29 16:00:00
0,117.39583333333333,2012-08-17 01:00:00,2012-08-27 01:00:00
0,117.39583333333333,2012-08-28 02:00:00,2012-08-29 02:00:00
0,106.4225,2012-10-24 12:00:00,2012-10-30 12:00:00
0,109.61749999999999,2012-10-03 16:00:00,2012-10-22 16:00:00
0,111.19555555555556,2012-10-09 04:00:00,2012-10-22 04:00:00
0,112.72777777777777,2012-09-20 02:00:00,2012-09-25 02:00:00
0,112.72777777777777,2012-09-30 23:00:00,2012-10-02 23:00:00
0,112.72777777777777,2012-10-10 06:00:00,2012-10-15 06:00:00
0,113.412,2012-09-20 10:00:00,2012-09-23 10:00:00
0,113.412,2012-10-01 17:00:00,2012-10-02 17:00:00
0,113.412,2012-10-11 19:00:00,2012-10-11 19:00:00
0,113.412,2012-10-16 13:00:00,2012-10-17 13:00:00
0,116.23833333333333,2012-08-30 12:00:00,2012-09-18 12:00:00
0,117.18333333333334,2012-09-10 10:00:00,2012-09-18 10:00:00
0,118.07555555555557,2012-09-11 13:00:00,2012-09-17 13:00:00
0,105.84083333333332,2012-11-05 04:00:00,2013-01-02 04:00:00
0,106.58052631578947,2012-11-16 06:00:00,2012-12-10 06:00:00
0,106.58052631578947,2012-12-11 19:00:00,2013-01-01 19:00:00
0,107.34882352941177,2012-10-31 10:00:00,2012-11-02 10:00:00
0,107.34882352941177,2012-11-14 20:00:00,2012-11-14 20:00:00
0,107.34882352941177,2012-11-16 16:00:00,2012-11-27 16:00:00
0,108.2036842105263,2012-11-26 05:00:00,2012-11-27 05:00:00
0,108.2036842105263,2012-11-29 23:00:00,2012-12-05 23:00:00
0,108.2036842105263,2012-12-17 14:00:00,2013-01-01 14:00:00
0,109.12666666666667,2012-12-03 05:00:00,2012-12-04 05:00:00
0,109.12666666666667,2012-12-19 09:00:00,2012-12-21 09:00:00
0,109.8475,2012-12-20 02:00:00,2012-12-20 02:00:00
0,110.67999999999999,2012-12-26 13:00:00,2012-12-30 13:00:00
0,109.17500000000001,2013-03-01 14:00:00,2013-03-04 14:00:00
0,111.80909090909091,2013-01-04 06:00:00,2013-02-25 06:00:00
0,111.80909090909091,2013-02-27 10:00:00,2013-02-28 10:00:00
0,112.906875,2013-01-02 13:00:00,2013-01-03 13:00:00
0,112.906875,2013-01-04 12:00:00,2013-02-20 12:00:00
0,113.73499999999999,2013-01-10 11:00:00,2013-01-10 11:00:00
0,113.73499999999999,2013-01-14 04:00:00,2013-01-16 04:00:00
0,113.73499999999999,2013-01-17 00:00:00,2013-02-21 00:00:00
0,115.226,2013-01-17 19:00:00,2013-02-19 19:00:00
0,116.11599999999999,2013-01-22 16:00:00,2013-01-22 16:00:00
0,116.11599999999999,2013-01-29 07:00:00,2013-02-06 07:00:00
0,116.88714285714286,2013-01-29 14:00:00,2013-02-03 14:00:00
0,116.88714285714286,2013-02-12 12:00:00,2013-02-14 12:00:00
0,106.33625,2013-04-18 10:00:00,2013-05-06 10:00:00
0,111.18894736842105,2013-03-12 04:00:00,2013-04-12 04:00:00
0,111.18894736842105,2013-04-26 01:00:00,2013-05-01 01:00:00
0,111.90466666666666,2013-03-12 16:00:00,2013-03-12 16:00:00
0,111.90466666666666,2013-04-08 20:00:00,2013-04-11 20:00:00
0,112.71923076923078,2013-03-24 19:00:00,2013-04-03 19:00:00
0,112.71923076923078,2013-04-09 17:00:00,2013-04-10 17:00:00
0,114.95750000000001,2013-03-26 20:00:00,2013-04-02 20:00:00
0,110.84727272727274,2013-05-15 11:00:00,2013-05-31 11:00:00
0,110.84727272727274,2013-06-04 00:00:00,2013-07-05 00:00:00
0,111.67571428571428,2013-05-24 01:00:00,2013-05-29 01:00:00
0,112.52923076923078,2013-05-28 21:00:00,2013-05-28 21:00:00
0,112.52923076923078,2013-06-06 08:00:00,2013-06-21 08:00:00
0,113.62,2013-05-07 02:00:00,2013-05-10 02:00:00
0,113.62,2013-05-17 00:00:00,2013-05-22 00:00:00
0,113.62,2013-06-13 04:00:00,2013-06-20 04:00:00
0,114.36333333333334,2013-05-08 12:00:00,2013-05-09 12:00:00
0,118.88999999999999,2013-07-03 06:00:00,2013-07-04 06:00:00
0,120.69166666666666,2013-07-08 10:00:00,2013-09-04 10:00:00
0,122.35384615384616,2013-07-11 12:00:00,2013-07-29 12:00:00
0,123.22874999999999,2013-07-14 21:00:00,2013-07-24 21:00:00
0,123.22874999999999,2013-08-22 20:00:00,2013-08-22 20:00:00
0,124.05625000000002,2013-07-17 23:00:00,2013-07-23 23:00:00
0,124.05625000000002,2013-08-04 21:00:00,2013-08-05 21:00:00
0,124.05625000000002,2013-08-12 21:00:00,2013-08-19 21:00:00
0,124.05625000000002,2013-08-23 16:00:00,2013-09-04 16:00:00
0,125.00052631578946,2013-08-14 23:00:00,2013-08-19 23:00:00
0,127.1425,2013-08-27 16:00:00,2013-08-29 16:00:00
0,112.91000000000001,2013-11-04 00:00:00,2013-11-05 00:00:00
0,114.82571428571428,2013-10-23 10:00:00,2013-10-31 10:00:00
0,115.86428571428571,2013-10-25 03:00:00,2013-10-30 03:00:00
0,116.6525,2013-10-28 21:00:00,2013-10-28 21:00:00
0,118.14333333333332,2013-10-21 08:00:00,2013-10-22 08:00:00
0,119.60555555555555,2013-10-11 10:00:00,2013-10-20 10:00:00
0,120.36857142857143,2013-09-30 01:00:00,2013-10-11 01:00:00
0,120.36857142857143,2013-10-13 20:00:00,2013-10-14 20:00:00
0,121.28428571428572,2013-09-25 21:00:00,2013-09-28 21:00:00
0,122.01299999999999,2013-10-03 03:00:00,2013-10-07 03:00:00
0,123.29,2013-09-17 13:00:00,2013-09-22 13:00:00
0,124.11500000000001,2013-09-16 08:00:00,2013-09-17 08:00:00
0,125.40777777777778,2013-09-10 23:00:00,2013-09-15 23:00:00
0,126.36333333333334,2013-09-05 21:00:00,2013-09-09 21:00:00
0,128.07000000000002,2013-09-08 20:00:00,2013-09-08 20:00:00
0,111.06444444444443,2013-11-19 01:00:00,2013-11-27 01:00:00
0,111.06444444444443,2013-12-01 19:00:00,2014-01-07 19:00:00
0,111.6575,2013-11-12 19:00:00,2013-11-24 19:00:00
0,111.6575,2013-12-03 00:00:00,2014-01-06 00:00:00
0,112.54785714285713,2013-11-06 02:00:00,2013-11-12 02:00:00
0,113.14375,2013-11-11 14:00:00,2013-11-11 14:00:00
0,114.73333333333332,2013-12-04 10:00:00,2014-01-02 10:00:00
0,115.29230769230769,2013-12-05 02:00:00,2013-12-13 02:00:00
0,116.36416666666668,2013-12-19 16:00:00,2014-01-01 16:00:00
0,116.91499999999999,2013-12-26 15:00:00,2013-12-30 15:00:00
0,117.77,2013-12-27 16:00:00,2013-12-29 16:00:00
0,109.598,2014-01-09 13:00:00,2014-03-10 13:00:00
0,111.59,2014-01-15 22:00:00,2014-01-19 22:00:00
0,114.19500000000001,2014-01-22 23:00:00,2014-01-26 23:00:00
0,114.19500000000001,2014-01-28 20:00:00,2014-03-10 20:00:00
0,114.98166666666664,2014-01-30 02:00:00,2014-02-02 02:00:00
0,114.98166666666664,2014-02-04 21:00:00,2014-03-10 21:00:00
0,117.24166666666666,2014-02-10 05:00:00,2014-03-10 05:00:00
0,117.90375,2014-02-17 06:00:00,2014-03-10 06:00:00
0,118.70333333333333,2014-03-05 17:00:00,2014-03-05 17:00:00
0,119.76769230769233,2014-02-18 22:00:00,2014-02-24 22:00:00
0,119.76769230769233,2014-02-26 01:00:00,2014-03-05 01:00:00
0,119.76769230769233,2014-03-06 21:00:00,2014-03-09 21:00:00
0,120.40666666666668,2014-02-20 01:00:00,2014-02-21 01:00:00
0,120.40666666666668,2014-02-28 16:00:00,2014-03-04 16:00:00
0,121.41000000000001,2014-03-02 22:00:00,2014-03-03 22:00:00
0,115.71,2014-03-12 13:00:00,2014-05-12 13:00:00
0,117.06375,2014-03-18 21:00:00,2014-05-11 21:00:00
0,117.95999999999997,2014-03-23 20:00:00,2014-05-11 20:00:00
0,118.94307692307694,2014-04-04 00:00:00,2014-05-01 00:00:00
0,118.94307692307694,2014-05-02 02:00:00,2014-05-12 02:00:00
0,119.88222222222223,2014-03-27 19:00:00,2014-03-31 19:00:00
0,119.88222222222223,2014-04-08 11:00:00,2014-04-29 11:00:00
0,119.88222222222223,2014-05-07 09:00:00,2014-05-12 09:00:00
0,120.82714285714285,2014-04-09 04:00:00,2014-04-25 04:00:00
0,121.6590909090909,2014-04-10 00:00:00,2014-04-23 00:00:00
0,122.53,2014-04-17 00:00:00,2014-04-22 00:00:00
0,121.31,2014-05-13 20:00:00,2014-07-10 20:00:00
0,122.185,2014-05-19 11:00:00,2014-06-04 11:00:00
0,122.185,2014-06-05 21:00:00,2014-07-10 21:00:00
0,122.88428571428572,2014-05-20 21:00:00,2014-05-28 21:00:00
0,123.98304347826088,2014-05-21 17:00:00,2014-05-27 17:00:00
0,123.98304347826088,2014-06-10 14:00:00,2014-07-08 14:00:00
0,125.90941176470588,2014-06-12 11:00:00,2014-06-30 11:00:00
0,126.64923076923077,2014-06-13 00:00:00,2014-06-17 00:00:00
0,116.54538461538462,2014-08-19 14:00:00,2014-09-07 14:00:00
0,116.54538461538462,2014-09-08 20:00:00,2014-09-09 20:00:00
0,117.20750000000002,2014-08-14 16:00:00,2014-08-18 16:00:00
0,117.20750000000002,2014-08-26 13:00:00,2014-09-02 13:00:00
0,118.32571428571428,2014-08-05 14:00:00,2014-08-13 14:00:00
0,118.32571428571428,2014-09-04 03:00:00,2014-09-05 03:00:00
0,118.96533333333335,2014-07-31 19:00:00,2014-08-05 19:00:00
0,118.96533333333335,2014-08-07 20:00:00,2014-08-11 20:00:00
0,118.96533333333335,2014-08-31 19:00:00,2014-09-01 19:00:00
0,120.9342857142857,2014-07-11 16:00:00,2014-07-14 16:00:00
0,122.51285714285714,2014-07-17 11:00:00,2014-07-30 11:00:00
0,123.30555555555556,2014-07-18 11:00:00,2014-07-24 11:00:00
0,102.58166666666666,2014-11-05 03:00:00,2014-11-11 03:00:00
0,105.50111111111111,2014-10-15 05:00:00,2014-10-16 05:00:00
0,105.50111111111111,2014-10-22 22:00:00,2014-11-02 22:00:00
0,109.548,2014-10-12 20:00:00,2014-10-13 20:00:00
0,112.20666666666666,2014-10-08 04:00:00,2014-10-09 04:00:00
0,113.90999999999998,2014-10-02 07:00:00,2014-10-07 07:00:00
0,115.91846153846153,2014-09-16 04:00:00,2014-10-02 04:00:00
0,116.474,2014-09-18 17:00:00,2014-09-18 17:00:00
0,117.4557142857143,2014-09-26 05:00:00,2014-09-30 05:00:00
0,72.5025,2015-01-07 04:00:00,2015-01-12 04:00:00
0,78.296,2014-12-29 14:00:00,2014-12-30 14:00:00
0,80.099,2014-12-16 22:00:00,2014-12-28 22:00:00
0,90.69333333333333,2014-12-05 11:00:00,2014-12-07 11:00:00
0,92.69200000000001,2014-12-02 10:00:00,2014-12-03 10:00:00
0,99.23599999999999,2014-11-14 03:00:00,2014-11-26 03:00:00
0,100.25,2014-11-14 12:00:00,2014-11-18 12:00:00
0,68.095,2015-01-29 12:00:00,2015-03-15 12:00:00
0,69.24444444444444,2015-01-25 19:00:00,2015-01-28 19:00:00
0,69.24444444444444,2015-01-29 17:00:00,2015-03-15 17:00:00
0,71.06199999999998,2015-01-15 19:00:00,2015-01-22 19:00:00
0,71.77,2015-01-16 03:00:00,2015-01-22 03:00:00
0,72.63333333333334,2015-02-05 02:00:00,2015-03-11 02:00:00
0,73.32833333333333,2015-03-06 14:00:00,2015-03-09 14:00:00
0,74.20785714285714,2015-02-11 23:00:00,2015-02-22 23:00:00
0,74.20785714285714,2015-03-02 20:00:00,2015-03-02 20:00:00
0,76.81142857142856,2015-02-06 15:00:00,2015-02-09 15:00:00
0,69.2575,2015-03-24 03:00:00,2015-05-18 03:00:00
0,72.81777777777776,2015-04-07 09:00:00,2015-04-09 09:00:00
0,73.735,2015-04-12 20:00:00,2015-05-18 20:00:00
0,77.43714285714285,2015-04-16 08:00:00,2015-04-21 08:00:00
0,77.43714285714285,2015-04-24 11:00:00,2015-04-27 11:00:00
0,78.17428571428572,2015-04-16 16:00:00,2015-04-16 16:00:00
0,79.39933333333333,2015-04-29 20:00:00,2015-05-18 20:00:00
0,80.23636363636363,2015-05-12 10:00:00,2015-05-14 10:00:00
0,81.02666666666669,2015-05-12 15:00:00,2015-05-13 15:00:00
0,70.06,2015-07-07 11:00:00,2015-07-19 11:00:00
0,71.04777777777778,2015-07-08 21:00:00,2015-07-13 21:00:00
0,73.84,2015-07-05 20:00:00,2015-07-05 20:00:00
0,76.08200000000002,2015-05-28 11:00:00,2015-07-03 11:00:00
0,77.53928571428571,2015-05-19 14:00:00,2015-05-27 14:00:00
0,77.53928571428571,2015-05-29 02:00:00,2015-07-01 02:00:00
0,78.35777777777778,2015-06-09 00:00:00,2015-06-29 00:00:00
0,79.31416666666667,2015-05-21 09:00:00,2015-05-26 09:00:00
0,79.31416666666667,2015-06-01 05:00:00,2015-06-04 05:00:00
0,79.31416666666667,2015-06-15 14:00:00,2015-06-16 14:00:00
0,79.31416666666667,2015-06-23 00:00:00,2015-06-26 00:00:00
0,80.09583333333333,2015-06-18 11:00:00,2015-06-18 11:00:00
0,57.66600000000001,2015-08-25 22:00:00,2015-08-25 22:00:00
0,58.88000000000001,2015-08-20 06:00:00,2015-08-23 06:00:00
0,60.92272727272727,2015-08-13 20:00:00,2015-08-18 20:00:00
0,62.21,2015-08-10 02:00:00,2015-08-13 02:00:00
0,62.21,2015-08-31 10:00:00,2015-09-17 10:00:00
0,62.97416666666667,2015-09-07 13:00:00,2015-09-09 13:00:00
0,62.97416666666667,2015-09-10 09:00:00,2015-09-14 09:00:00
0,64.74833333333333,2015-08-04 15:00:00,2015-08-04 15:00:00
0,65.74,2015-07-27 17:00:00,2015-08-02 17:00:00
0,66.606,2015-07-28 19:00:00,2015-07-30 19:00:00
0,67.79285714285713,2015-07-22 16:00:00,2015-07-23 16:00:00
0,58.958000000000006,2015-11-16 22:00:00,2015-11-16 22:00:00
0,60.49,2015-10-27 13:00:00,2015-11-11 13:00:00
0,61.55444444444444,2015-11-06 14:00:00,2015-11-10 14:00:00
0,62.62333333333333,2015-09-23 16:00:00,2015-10-22 16:00:00
0,62.62333333333333,2015-10-29 07:00:00,2015-11-06 07:00:00
0,63.335384615384605,2015-09-18 15:00:00,2015-09-22 15:00:00
0,63.335384615384605,2015-09-24 22:00:00,2015-09-27 22:00:00
0,63.335384615384605,2015-09-30 08:00:00,2015-10-02 08:00:00
0,63.335384615384605,2015-10-04 19:00:00,2015-10-20 19:00:00
0,63.335384615384605,2015-10-29 19:00:00,2015-11-04 19:00:00
0,64.06058823529412,2015-10-05 08:00:00,2015-10-15 08:00:00
0,64.06058823529412,2015-10-16 11:00:00,2015-10-20 11:00:00
0,64.06058823529412,2015-11-04 14:00:00,2015-11-04 14:00:00
0,65.115,2015-10-12 15:00:00,2015-10-13 15:00:00
0,65.96000000000001,2015-10-06 14:00:00,2015-10-12 14:00:00
0,44.2575,2016-01-15 13:00:00,2016-01-19 13:00:00
0,45.808571428571426,2016-01-12 03:00:00,2016-01-15 03:00:00
0,47.81999999999999,2016-01-07 03:00:00,2016-01-11 03:00:00
0,51.28230769230769,2015-12-14 08:00:00,2015-12-21 08:00:00
0,51.28230769230769,2015-12-22 08:00:00,2016-01-05 08:00:00
0,52.016666666666666,2015-12-23 05:00:00,2015-12-31 05:00:00
0,52.016666666666666,2015-12-31 16:00:00,2016-01-04 16:00:00
0,53.049090909090914,2015-12-08 09:00:00,2015-12-11 09:00:00
0,53.049090909090914,2015-12-15 08:00:00,2015-12-16 08:00:00
0,56.694285714285705,2015-11-23 05:00:00,2015-12-06 05:00:00
0,58.09,2015-11-18 13:00:00,2015-11-22 13:00:00
0,58.09,2015-11-23 15:00:00,2015-12-01 15:00:00
0,58.75333333333333,2015-11-24 06:00:00,2015-11-25 06:00:00
0,42.434000000000005,2016-01-21 08:00:00,2016-02-10 08:00:00
0,43.54,2016-02-12 16:00:00,2016-02-23 16:00:00
0,44.35769230769232,2016-02-03 01:00:00,2016-02-09 01:00:00
0,45.15899999999999,2016-02-17 15:00:00,2016-02-18 15:00:00
0,46.06166666666667,2016-02-04 08:00:00,2016-02-05 08:00:00
0,46.06166666666667,2016-02-29 21:00:00,2016-03-21 21:00:00
0,46.843,2016-01-28 07:00:00,2016-02-01 07:00:00
0,47.61333333333334,2016-01-28 21:00:00,2016-01-31 21:00:00
0,48.5625,2016-03-07 04:00:00,2016-03-15 04:00:00
0,49.552,2016-03-07 22:00:00,2016-03-07 22:00:00
0,51.2325,2016-03-17 02:00:00,2016-03-22 02:00:00
0,48.68222222222222,2016-03-29 11:00:00,2016-03-31 11:00:00
0,50.6125,2016-04-18 15:00:00,2016-05-23 15:00:00
0,52.48266666666667,2016-04-21 14:00:00,2016-04-25 14:00:00
0,52.48266666666667,2016-05-03 14:00:00,2016-05-23 14:00:00
0,53.246,2016-04-26 15:00:00,2016-05-02 15:00:00
0,53.246,2016-05-05 15:00:00,2016-05-08 15:00:00
0,54.1575,2016-04-28 02:00:00,2016-05-03 02:00:00
0,55.1525,2016-05-11 20:00:00,2016-05-23 20:00:00
0,56.098,2016-05-15 20:00:00,2016-05-23 20:00:00
0,57.14375,2016-05-16 20:00:00,2016-05-18 20:00:00
0,51.644000000000005,2016-07-21 16:00:00,2016-07-21 16:00:00
0,52.88916666666666,2016-07-10 22:00:00,2016-07-19 22:00:00
0,54.313,2016-06-16 17:00:00,2016-07-06 17:00:00
0,54.313,2016-07-15 14:00:00,2016-07-17 14:00:00
0,56.45636363636363,2016-06-01 10:00:00,2016-06-15 10:00:00
0,56.45636363636363,2016-06-28 21:00:00,2016-07-04 21:00:00
0,57.29449999999999,2016-05-25 12:00:00,2016-05-31 12:00:00
0,57.29449999999999,2016-06-01 21:00:00,2016-06-13 21:00:00
0,57.29449999999999,2016-06-20 02:00:00,2016-06-22 02:00:00
0,58.02866666666666,2016-05-25 20:00:00,2016-05-26 20:00:00
0,58.02866666666666,2016-05-30 05:00:00,2016-05-31 05:00:00
0,58.02866666666666,2016-06-06 07:00:00,2016-06-10 07:00:00
0,59.012,2016-06-07 12:00:00,2016-06-09 12:00:00
0,47.12,2016-08-01 14:00:00,2016-09-22 14:00:00
0,48.435714285714276,2016-07-28 20:00:00,2016-07-31 20:00:00
0,48.435714285714276,2016-08-03 23:00:00,2016-09-21 23:00:00
0,49.236,2016-07-27 12:00:00,2016-07-28 12:00:00
0,49.236,2016-08-05 02:00:00,2016-08-10 02:00:00
0,50.080588235294115,2016-07-26 08:00:00,2016-07-27 08:00:00
0,50.080588235294115,2016-08-08 16:00:00,2016-08-09 16:00:00
0,50.080588235294115,2016-09-01 14:00:00,2016-09-19 14:00:00
0,51.708461538461535,2016-08-14 20:00:00,2016-08-31 20:00:00
0,51.708461538461535,2016-09-06 20:00:00,2016-09-13 20:00:00
0,53.51,2016-08-16 10:00:00,2016-08-30 10:00:00
0,50.428333333333335,2016-09-23 14:00:00,2016-11-03 14:00:00
0,50.428333333333335,2016-11-07 12:00:00,2016-11-08 12:00:00
0,50.428333333333335,2016-11-09 10:00:00,2016-11-10 10:00:00
0,52.022000000000006,2016-10-31 16:00:00,2016-11-01 16:00:00
0,53.786249999999995,2016-10-02 20:00:00,2016-10-30 20:00:00
0,54.73083333333333,2016-10-03 11:00:00,2016-10-28 11:00:00
0,55.56600000000001,2016-10-05 00:00:00,2016-10-25 00:00:00
0,56.297647058823536,2016-10-06 12:00:00,2016-10-07 12:00:00
0,56.297647058823536,2016-10-13 10:00:00,2016-10-17 10:00:00
0,56.297647058823536,2016-10-18 12:00:00,2016-10-23 12:00:00
0,52.902,2016-11-23 10:00:00,2016-11-24 10:00:00
0,54.887142857142855,2016-12-01 04:00:00,2017-01-25 04:00:00
0,55.687894736842104,2016-12-01 16:00:00,2016-12-06 16:00:00
0,55.687894736842104,2016-12-15 10:00:00,2017-01-10 10:00:00
0,55.687894736842104,2017-01-18 10:00:00,2017-01-25 10:00:00
0,56.36758620689654,2016-12-04 22:00:00,2016-12-05 22:00:00
0,56.36758620689654,2016-12-19 09:00:00,2017-01-09 09:00:00
0,56.36758620689654,2017-01-12 00:00:00,2017-01-18 00:00:00
0,56.36758620689654,2017-01-23 16:00:00,2017-01-24 16:00:00
0,57.36999999999999,2016-12-12 16:00:00,2016-12-13 16:00:00
0,57.36999999999999,2016-12-20 01:00:00,2016-12-21 01:00:00
0,57.36999999999999,2016-12-27 01:00:00,2017-01-03 01:00:00
0,57.36999999999999,2017-01-04 15:00:00,2017-01-08 15:00:00
0,57.84571428571429,2016-12-29 02:00:00,2016-12-30 02:00:00
0,50.12833333333333,2017-03-14 10:00:00,2017-03-28 10:00:00
0,50.955384615384624,2017-03-12 20:00:00,2017-03-13 20:00:00
0,50.955384615384624,2017-03-14 21:00:00,2017-03-21 21:00:00
0,51.593333333333334,2017-03-16 02:00:00,2017-03-20 02:00:00
0,56.00875,2017-01-26 06:00:00,2017-02-07 06:00:00
0,56.00875,2017-02-09 08:00:00,2017-03-02 08:00:00
0,56.00875,2017-03-03 00:00:00,2017-03-08 00:00:00
0,56.77166666666667,2017-02-01 12:00:00,2017-02-06 12:00:00
0,56.77166666666667,2017-02-10 15:00:00,2017-02-12 15:00:00
0,56.77166666666667,2017-02-17 07:00:00,2017-02-28 07:00:00
0,47.74166666666667,2017-05-05 09:00:00,2017-05-30 09:00:00
0,49.82750000000001,2017-05-02 15:00:00,2017-05-03 15:00:00
0,49.82750000000001,2017-05-11 09:00:00,2017-05-30 09:00:00
0,50.794999999999995,2017-03-29 09:00:00,2017-05-02 09:00:00
0,51.337500000000006,2017-03-29 23:00:00,2017-04-24 23:00:00
0,52.584736842105265,2017-03-31 06:00:00,2017-04-21 06:00:00
0,52.584736842105265,2017-05-19 14:00:00,2017-05-24 14:00:00
0,53.20285714285715,2017-05-23 19:00:00,2017-05-23 19:00:00
0,54.31375,2017-04-06 15:00:00,2017-04-18 15:00:00
0,55.11727272727273,2017-04-09 23:00:00,2017-04-17 23:00:00
0,44.031666666666666,2017-06-21 14:00:00,2017-07-30 14:00:00
0,44.78125,2017-06-20 11:00:00,2017-06-21 11:00:00
0,45.622,2017-06-15 17:00:00,2017-06-19 17:00:00
0,45.622,2017-06-28 04:00:00,2017-07-10 04:00:00
0,46.41368421052632,2017-06-14 12:00:00,2017-06-15 12:00:00
0,46.41368421052632,2017-06-16 12:00:00,2017-06-19 12:00:00
0,46.41368421052632,2017-06-28 20:00:00,2017-07-06 20:00:00
0,46.41368421052632,2017-07-12 12:00:00,2017-07-30 12:00:00
0,47.450666666666656,2017-06-07 17:00:00,2017-06-07 17:00:00
0,47.450666666666656,2017-06-08 16:00:00,2017-06-08 16:00:00
0,47.450666666666656,2017-06-09 09:00:00,2017-06-14 09:00:00
0,47.450666666666656,2017-07-02 21:00:00,2017-07-04 21:00:00
0,47.450666666666656,2017-07-13 14:00:00,2017-07-20 14:00:00
0,48.31545454545455,2017-06-02 06:00:00,2017-06-07 06:00:00
0,48.31545454545455,2017-07-19 17:00:00,2017-07-20 17:00:00
0,49.91833333333333,2017-05-31 15:00:00,2017-06-01 15:00:00
0,47.058,2017-08-28 13:00:00,2017-09-28 13:00:00
0,48.076153846153844,2017-08-15 10:00:00,2017-08-28 10:00:00
0,48.076153846153844,2017-09-01 06:00:00,2017-09-28 06:00:00
0,48.89052631578948,2017-08-11 01:00:00,2017-08-15 01:00:00
0,48.89052631578948,2017-08-22 13:00:00,2017-08-23 13:00:00
0,48.89052631578948,2017-09-12 01:00:00,2017-09-28 01:00:00
0,49.9145,2017-08-01 13:00:00,2017-08-10 13:00:00
0,49.9145,2017-09-05 23:00:00,2017-09-07 23:00:00
0,50.655499999999996,2017-09-14 16:00:00,2017-09-28 16:00:00
0,52.385714285714286,2017-09-25 21:00:00,2017-09-27 21:00:00
