Date_Time,Open,High,Low,Close_x,Volume,MACD,MACDAvg,MACDDiff,RSI,SlowK,SlowD,FastAvg,SlowAvg,DistF,DistS,FGS,FLS,OpenBar,Close_y,support_3__x,support_5__x,support_5__y,support_5__x,support_5__y,support_3__y,support_3__x,support_3__y,support_2__x,support_4__x,support_2__y,support_4__y,support_2__x,support_4__x,support_2__y,support_4__y,support_4__x,support_4__y,support_4__x,support_4__y,support_3__x,support_3__y,support_3__x,support_3__y,support_3__x,support_5__x,support_5__y,support_5__x,support_5__y,support_3__y,support_3__x,support_3__y,support_3__x,support_3__y,support_5__x,support_5__y,support_5__x,support_5__y,support_3__x,support_4__x,support_4__y,support_4__x,support_4__y,support_6__x,support_6__y,support_6__x,support_6__y,support_6_,support_5__x,support_5__y,support_5__x,support_5__y,support_5__x,support_5__y,support_4__x,support_4__y,support_3__y,support_3_,resistance_8__x,resistance_8__y,resistance_8__x,resistance_8__y,resistance_8__x,resistance_8__y,resistance_6__x,resistance_6__y,resistance_6__x,resistance_6__y,resistance_6_,resistance_3__x,resistance_4__x,resistance_4__y,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_2__x,resistance_2__y,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_3__y,resistance_3__x,resistance_4__x,resistance_4__y,resistance_5__x,resistance_5__y,resistance_5__x,resistance_5__y,resistance_3__y,resistance_3__x,resistance_3__y,resistance_4__x,resistance_4__y,resistance_3_,resistance_5__x,resistance_5__y,resistance_5_
2003-08-21 17:00:00,116.48,117.36,116.48,117.36,5093,0.37191399999999997,0.543493,-0.171579,57.42,23.36,26.49,116.916,115.5986,0.444,1.7614,51,0,1,117.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-22 17:00:00,117.43,117.47,117.18,117.32,3735,0.382475,0.511289,-0.128814,57.06,38.14,27.94,116.894,115.6902,0.426,1.6298,52,0,1,117.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-25 17:00:00,117.42,117.68,117.04,117.04,2301,0.364055,0.481842,-0.11778699999999999,54.45,50.0,37.17,116.835,115.7734,0.205,1.2666,53,0,1,117.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-26 17:00:00,116.98,117.43,116.83,117.43,3916,0.37658600000000003,0.460791,-0.084205,57.37,54.12,47.42,116.841,115.8804,0.589,1.5496,54,0,1,117.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27 17:00:00,117.43,117.53,116.69,116.69,2231,0.32308000000000003,0.433249,-0.110169,50.73,49.42,51.18,116.87,115.9622,0.18,0.7278,55,0,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-28 17:00:00,116.71,116.98,116.64,116.98,3796,0.300612,0.406722,-0.106109,53.02,54.17,52.57,116.897,116.0168,0.083,0.9632,56,0,1,116.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-29 17:00:00,116.93,117.23,116.88,117.05,2982,0.285167,0.382411,-0.097243,53.59,49.22,50.94,116.935,116.0706,0.115,0.9794,57,0,1,117.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-02 17:00:00,116.76,116.88,114.89,114.89,3105,0.097509,0.32543,-0.227921,38.33,30.17,44.52,116.728,116.0816,1.838,1.1916,58,0,1,114.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-03 17:00:00,114.98,115.35,114.92,114.97,8219,-0.044246,0.25149499999999997,-0.295741,39.02,14.46,31.29,116.593,116.0814,1.623,1.1114,59,0,1,114.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-04 17:00:00,114.93,115.08,114.46,114.46,2775,-0.195487,0.162099,-0.357586,36.23,0.9,15.18,116.419,116.0542,1.959,1.5942,60,0,1,114.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-05 17:00:00,114.44,114.46,114.14,114.36,4277,-0.319731,0.065733,-0.385463,35.69,3.14,6.17,116.119,116.0396,1.759,1.6796,61,0,1,114.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-08 17:00:00,114.41,114.61,114.31,114.33,3200,-0.415822,-0.030577999999999998,-0.38524400000000003,35.52,3.98,2.67,115.82,116.0416,1.49,1.7116,0,1,1,114.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-09 17:00:00,114.35,114.66,114.24,114.66,3381,-0.46004300000000004,-0.116471,-0.343572,38.98,8.76,5.29,115.582,116.0396,0.922,1.3796,0,2,1,114.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-10 17:00:00,114.68,114.83,114.52,114.83,2868,-0.475886,-0.188354,-0.287532,40.74,13.18,8.64,115.322,116.0432,0.492,1.2132,0,3,1,114.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-11 17:00:00,114.88,115.0,114.3,114.3,3100,-0.525154,-0.255714,-0.26944,37.14,12.9,11.61,115.083,116.068,0.783,1.768,0,4,1,114.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-12 17:00:00,114.33,114.62,113.75,113.75,3411,-0.601645,-0.3249,-0.276744,33.8,7.72,11.27,114.76,116.0612,1.01,2.3112,0,5,1,113.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-15 17:00:00,113.78,113.87,113.62,113.62,3157,-0.665087,-0.392938,-0.27215,33.04,1.41,7.34,114.417,116.0592,0.797,2.4392,0,6,1,113.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-16 17:00:00,113.62,113.73,113.04,113.04,2533,-0.7534810000000001,-0.465046,-0.288435,29.83,0.0,3.04,114.232,116.0416,1.192,3.0016,0,7,1,113.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-17 17:00:00,113.04,113.21,112.51,112.51,2269,-0.8564280000000001,-0.543323,-0.313106,27.23,0.0,0.47,113.986,115.991,1.476,3.481,0,8,1,112.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-18 17:00:00,112.5,112.65,112.14,112.65,4053,-0.916157,-0.6178899999999999,-0.298267,28.99,3.57,1.19,113.805,115.938,1.155,3.288,0,9,1,112.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-19 17:00:00,112.62,112.76,112.51,112.51,2469,-0.9636809999999999,-0.687048,-0.276633,28.26,6.05,3.2,113.62,115.887,1.11,3.377,0,10,1,112.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-22 17:00:00,112.45,112.68,112.23,112.63,5181,-0.980359,-0.74571,-0.23464899999999997,29.9,10.51,6.71,113.45,115.8386,0.82,3.2086,0,11,1,112.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-23 17:00:00,112.4,112.78,112.38,112.38,6300,-1.002198,-0.7970079999999999,-0.20519,28.44,10.1,8.89,113.222,115.7834,0.842,3.4034,0,12,1,112.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-24 17:00:00,112.4,113.49,112.18,113.49,11273,-0.9193389999999999,-0.8214739999999999,-0.097865,42.0,23.09,14.56,113.088,115.7366,0.402,2.2466,0,13,1,113.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-25 17:00:00,113.49,113.95,113.43,113.54,5959,-0.8399559999999999,-0.8251700000000001,-0.014786,42.53,34.53,22.57,113.012,115.6834,0.528,2.1434,0,14,1,113.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-26 17:00:00,113.55,113.62,113.28,113.41,3698,-0.77856,-0.8158479999999999,0.037288,41.47,46.85,34.82,112.978,115.6294,0.432,2.2194,0,15,1,113.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-29 17:00:00,113.49,113.76,113.49,113.65,3366,-0.70244,-0.793167,0.090727,44.23,48.72,43.37,112.981,115.5718,0.669,1.9218,0,16,1,113.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30 17:00:00,113.63,114.45,113.56,114.45,3842,-0.570979,-0.748729,0.17775,52.3,59.32,51.63,113.122,115.5388,1.328,1.0888,0,17,1,114.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-01 17:00:00,114.4,114.64,114.34,114.64,5149,-0.44631800000000005,-0.688247,0.241929,54.0,76.89,61.64,113.335,115.5042,1.305,0.8642,0,18,1,114.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-02 17:00:00,114.75,115.09,114.56,115.09,5516,-0.307666,-0.6121310000000001,0.304464,57.84,93.38,76.53,113.579,115.4748,1.511,0.3848,0,19,1,115.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-03 17:00:00,115.07,115.65,114.72,115.65,6751,-0.150857,-0.519876,0.369019,62.08,100.0,90.09,113.893,115.4802,1.757,0.1698,0,20,1,115.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-06 17:00:00,115.76,116.05,115.65,115.72,4479,-0.020697999999999998,-0.420041,0.39934200000000003,62.59,96.82,96.73,114.202,115.4788,1.518,0.2412,0,21,1,115.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-07 17:00:00,115.72,115.73,115.33,115.66,4479,0.07672799999999999,-0.320687,0.397415,61.83,93.65,96.82,114.53,115.4774,1.13,0.1826,0,22,1,115.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-08 17:00:00,115.72,115.75,115.06,115.06,7409,0.104321,-0.23568499999999998,0.340007,54.66,85.37,91.95,114.687,115.4614,0.373,0.4014,0,23,1,115.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-09 17:00:00,115.05,115.14,114.73,115.14,7409,0.131133,-0.162322,0.293455,55.4,80.34,86.45,114.847,115.4382,0.293,0.2982,0,24,1,115.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-10 17:00:00,115.3,117.22,116.06,117.22,9004,0.316571,-0.06654299999999999,0.383114,69.42,85.13,83.62,115.228,115.4594,1.992,1.7606,0,25,1,117.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-13 17:00:00,117.22,117.29,116.95,117.06,2494,0.445486,0.035863,0.40962299999999996,67.66,91.87,85.78,115.569,115.442,1.491,1.618,1,0,1,117.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-14 17:00:00,117.15,117.22,116.87,117.07,2765,0.542208,0.137132,0.405077,67.71,96.82,91.27,115.831,115.4316,1.239,1.6384,2,0,1,117.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-15 17:00:00,117.03,117.07,116.76,117.02,1721,0.6078210000000001,0.23126999999999998,0.376551,67.1,94.52,94.4,116.069,115.4152,0.951,1.6048,3,0,1,117.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16 17:00:00,117.02,117.22,116.79,116.79,1721,0.6339520000000001,0.31180599999999997,0.322146,64.2,91.62,94.32,116.239,115.4046,0.551,1.3854,4,0,1,116.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-17 17:00:00,117.02,117.02,115.93,115.93,5209,0.578597,0.365164,0.213432,54.7,81.54,89.23,116.267,115.363,0.337,0.567,5,0,1,115.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-20 17:00:00,115.92,115.92,114.97,115.6,2446,0.502309,0.39259299999999997,0.10971600000000001,51.55,66.13,79.76,116.255,115.3242,0.655,0.2758,6,0,1,115.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-21 17:00:00,115.58,115.88,115.5,115.82,5964,0.45436400000000005,0.404947,0.049417,53.47,51.97,66.54,116.271,115.288,0.451,0.532,7,0,1,115.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-22 17:00:00,115.39,115.72,115.03,115.03,4902,0.348603,0.39367800000000003,-0.045075,46.35,34.3,50.8,116.268,115.2412,1.238,0.2112,8,0,1,115.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-23 17:00:00,115.03,115.41,114.79,115.41,8229,0.292083,0.373359,-0.081277,49.81,28.63,38.3,116.295,115.2214,0.885,0.1886,9,0,1,115.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-24 17:00:00,115.45,115.91,115.27,115.27,7856,0.23330399999999998,0.345348,-0.112045,48.57,19.9,27.61,116.1,115.1926,0.83,0.0774,10,0,1,115.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-27 17:00:00,115.21,115.43,114.98,115.03,4779,0.165448,0.309368,-0.14392,46.43,19.79,22.77,115.897,115.1598,0.867,0.1298,11,0,1,115.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-28 17:00:00,114.99,115.1,114.67,114.67,4779,0.08168099999999999,0.263831,-0.18215,43.35,10.85,16.85,115.657,115.114,0.987,0.444,12,0,1,114.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-29 17:00:00,114.66,115.1,114.62,114.96,13133,0.038254,0.21871500000000002,-0.18046099999999998,46.43,8.15,12.93,115.451,115.0868,0.491,0.1268,13,0,1,114.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-30 17:00:00,114.06,114.09,113.53,113.58,10609,-0.10629100000000001,0.15371400000000002,-0.26000500000000004,36.3,4.31,7.77,115.13,115.0344,1.55,1.4544,14,0,1,113.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31 17:00:00,113.61,114.22,113.58,114.22,7364,-0.167273,0.089517,-0.256789,42.56,10.67,7.71,114.959,114.9716,0.739,0.7516,0,1,1,114.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-03 17:00:00,114.24,114.66,114.01,114.01,4611,-0.22989600000000002,0.025633999999999997,-0.255531,41.13,10.95,8.64,114.8,114.9054,0.79,0.8954,0,2,1,114.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-04 17:00:00,113.96,114.01,113.74,113.75,5936,-0.297081,-0.038909,-0.258173,39.37,12.56,11.39,114.593,114.8396,0.843,1.0896,0,3,1,113.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-05 17:00:00,113.88,115.41,113.85,115.41,4273,-0.213912,-0.07391,-0.140003,53.17,23.74,15.75,114.631,114.7992,0.779,0.6108,0,4,1,115.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-06 17:00:00,115.36,115.81,115.11,115.37,9585,-0.149504,-0.089029,-0.060476,52.85,41.17,25.82,114.627,114.7728,0.743,0.5972,0,5,1,115.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-07 17:00:00,115.38,115.96,115.33,115.96,2756,-0.050273000000000005,-0.081277,0.031005,56.88,74.01,46.3,114.696,114.7524,1.264,1.2076,0,6,1,115.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-10 17:00:00,116.25,116.4,116.01,116.12,5471,0.040809,-0.05686,0.097669,57.92,89.21,68.13,114.805,114.7338,1.315,1.3862,1,0,1,116.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-11 17:00:00,116.03,116.17,115.85,115.96,4584,0.098941,-0.0257,0.124641,56.45,91.19,84.8,114.934,114.7552,1.026,1.2048,2,0,1,115.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-12 17:00:00,116.26,116.46,116.18,116.35,3437,0.174469,0.014334,0.160135,59.18,90.43,90.27,115.073,114.7828,1.277,1.5672,3,0,1,116.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-13 17:00:00,116.42,116.71,116.36,116.52,3848,0.24521700000000002,0.060511,0.18470599999999998,60.35,91.76,91.12,115.367,114.824,1.153,1.696,4,0,1,116.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-14 17:00:00,117.01,117.48,116.92,117.48,5899,0.374433,0.123295,0.25113800000000003,66.23,97.02,93.07,115.693,114.8864,1.787,2.5936,5,0,1,117.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80999999999999,115.80999999999999,,,,,,,,,,,,,,,,,,,,,,,,
